Date,temperature,radiation,total,total_filter
2021-01-06 07:15:00+00:00,2.425,3.0,3.227999999995828,3.0830000000006783
2021-01-06 07:30:00+00:00,2.55,6.0,3.268000000004943,3.271999999999212
2021-01-06 07:45:00+00:00,2.675,9.0,3.319999999996865,3.392666666668132
2021-01-06 08:00:00+00:00,2.8,12.0,3.590000000002587,3.412333333332401
2021-01-06 08:15:00+00:00,3.225,29.75,3.326999999997752,3.477333333334426
2021-01-06 08:30:00+00:00,3.65,47.5,3.515000000002939,3.440333333332649
2021-01-06 08:45:00+00:00,4.075,65.25,3.478999999997255,3.5070000000009784
2021-01-06 09:00:00+00:00,4.5,83.0,3.527000000002741,3.488999999999661
2021-01-06 09:15:00+00:00,5.275,114.5,3.460999999998988,3.4139999999999944
2021-01-06 09:30:00+00:00,6.05,146.0,3.2539999999982534,3.766666666665975
2021-01-06 09:45:00+00:00,6.824999999999999,177.5,4.585000000000686,4.235666666665808
2021-01-06 10:00:00+00:00,7.6,209.0,4.867999999998484,4.819000000000126
2021-01-06 10:15:00+00:00,8.075,228.5,5.004000000001208,4.840666666666489
2021-01-06 10:30:00+00:00,8.549999999999999,248.0,4.649999999999776,4.924000000000988
2021-01-06 10:45:00+00:00,9.025,267.5,5.11800000000198,5.302999999999653
2021-01-06 11:00:00+00:00,9.5,287.0,6.140999999997203,6.251000000000977
2021-01-06 11:15:00+00:00,9.45,301.75,7.494000000003747,6.434666666666037
2021-01-06 11:30:00+00:00,9.4,316.5,5.668999999997163,6.151333333333047
2021-01-06 11:45:00+00:00,9.35,331.25,5.290999999998233,5.20966666666591
2021-01-06 12:00:00+00:00,9.3,346.0,4.669000000002336,5.265000000000277
2021-01-06 12:15:00+00:00,9.65,353.25,5.835000000000259,5.096000000001136
2021-01-06 12:30:00+00:00,10.0,360.5,4.7840000000008125,4.832000000000492
2021-01-06 12:45:00+00:00,10.35,367.75,3.877000000000404,4.242333333333992
2021-01-06 13:00:00+00:00,10.7,375.0,4.06600000000076,3.765666666666055
2021-01-06 13:15:00+00:00,10.8,367.0,3.353999999996999,3.720333333331842
2021-01-06 13:30:00+00:00,10.9,359.0,3.7409999999977663,3.60966666666608
2021-01-06 13:45:00+00:00,11.0,351.0,3.7340000000034728,3.7940000000008607
2021-01-06 14:00:00+00:00,11.1,343.0,3.907000000001344,3.623666666667463
2021-01-06 14:15:00+00:00,11.15,319.0,3.229999999997572,3.2493333333329204
2021-01-06 14:30:00+00:00,11.2,295.0,2.610999999999847,2.902666666666778
2021-01-06 14:45:00+00:00,11.25,271.0,2.867000000002916,2.772333333333694
2021-01-06 15:00:00+00:00,11.3,247.0,2.838999999998319,2.959666666666879
2021-01-06 15:15:00+00:00,11.2,213.0,3.1729999999994023,2.9786666666659567
2021-01-06 15:30:00+00:00,11.1,179.0,2.9240000000001483,2.9723333333340047
2021-01-06 15:45:00+00:00,11.0,145.0,2.820000000002464,2.6980000000005657
2021-01-06 16:00:00+00:00,10.9,111.0,2.349999999999085,2.398999999999677
2021-01-06 16:15:00+00:00,10.525,89.25,2.026999999997483,2.2113333333326644
2021-01-06 16:30:00+00:00,10.15,67.5,2.2570000000014248,2.2886666666655704
2021-01-06 16:45:00+00:00,9.775,45.75,2.581999999997803,2.4609999999998493
2021-01-06 17:00:00+00:00,9.4,24.0,2.54400000000032,2.927666666666735
2021-01-06 17:15:00+00:00,9.3,18.0,3.657000000002082,3.183333333334177
2021-01-06 17:30:00+00:00,9.2,12.0,3.349000000000129,3.536000000000652
2021-01-06 17:45:00+00:00,9.1,6.0,3.6019999999997463,3.768666666666791
2021-01-06 18:00:00+00:00,9.0,0.0,4.355000000000498,4.082000000000446
2021-01-06 18:15:00+00:00,8.925,0.0,4.289000000001092,4.320333333332936
2021-01-06 18:30:00+00:00,8.85,0.0,4.316999999997218,4.1043333333327015
2021-01-06 18:45:00+00:00,8.775,0.0,3.706999999999793,3.926333333333281
2021-01-06 19:00:00+00:00,8.7,0.0,3.755000000002832,4.434000000000524
2021-01-06 19:15:00+00:00,8.649999999999999,0.0,5.839999999998947,4.58366666666726
2021-01-06 19:30:00+00:00,8.6,0.0,4.156000000000002,4.856666666665334
2021-01-06 19:45:00+00:00,8.55,0.0,4.573999999997053,4.694666666665679
2021-01-06 20:00:00+00:00,8.5,0.0,5.353999999999982,5.132999999999808
2021-01-06 20:15:00+00:00,8.425,0.0,5.471000000002388,5.599666666667111
2021-01-06 20:30:00+00:00,8.35,0.0,5.973999999998961,5.648333333334359
2021-01-06 20:45:00+00:00,8.275,0.0,5.500000000001728,5.485666666666792
2021-01-06 21:00:00+00:00,8.2,0.0,4.982999999999687,5.085333333333604
2021-01-06 21:15:00+00:00,8.149999999999999,0.0,4.772999999999397,4.929333333333447
2021-01-06 21:30:00+00:00,8.1,0.0,5.032000000001257,4.997999999999863
2021-01-06 21:45:00+00:00,8.05,0.0,5.188999999998939,5.148999999999789
2021-01-06 22:00:00+00:00,8.0,0.0,5.225999999999171,5.251666666666567
2021-01-06 22:15:00+00:00,7.9,0.0,5.340000000001592,5.410333333332438
